chr	pos1	pos2	chr2	pos3	pos4	length	width	total	Mean	maxpixel	num	start	end	x	y	h	w	medpixel	region_idx	region_start	region_end	pvalue	Stripiness	Stripiness
chr19	38919600.0	38920000.0	chr19	38911201.0	38921401.0	10200.0	400.0	643.0	6.303921568627451	95.0%	0.0	194550.0	194649.0	4.0	6.0	51.0	2.0	2.0	993	38918800	38921000	0.1525835277051031	0.57116953762466	0.57116953762466
chr19	38921200.0	38921600.0	chr19	38912801.0	38922401.0	9600.0	400.0	583.0	6.072916666666667	95.0%	0.0	194558.0	194657.0	4.0	6.0	48.0	2.0	2.0	994	38920400	38922600	0.0006594714815547	0.5252252252252252	0.5252252252252252
chr19	38926000.0	38926400.0	chr19	38922401.0	38931201.0	8800.0	400.0	687.0	7.806818181818182	95.0%	0.0	194582.0	194681.0	4.0	30.0	44.0	2.0	3.0	995	38925200	38927400	1.473223783521609e-07	0.6390697674418605	0.6390697674418605
chr19	38944800.0	38945200.0	chr19	38936401.0	38947801.0	11400.0	400.0	531.0	4.657894736842105	95.0%	0.0	194676.0	194775.0	4.0	6.0	57.0	2.0	2.0	996	38944000	38946200	0.0054141850353258	0.5700110253583242	0.5700110253583242
chr19	38948400.0	38948800.0	chr19	38940001.0	38950001.0	10000.0	400.0	522.0	5.22	95.0%	0.0	194694.0	194793.0	4.0	6.0	50.0	2.0	2.0	997	38947600	38949800	0.0034683683853768	0.5178571428571429	0.5178571428571429
chr19	38962400.0	38962800.0	chr19	38954001.0	38968801.0	14800.0	400.0	508.0	3.4324324324324325	95.0%	0.0	194764.0	194863.0	4.0	6.0	74.0	2.0	2.0	998	38961600	38963800	0.9241690742803164	0.5485961123110151	0.5485961123110151
chr19	38975200.0	38975600.0	chr19	38966801.0	38976601.0	9800.0	400.0	496.0	5.061224489795919	95.0%	0.0	194828.0	194927.0	4.0	6.0	49.0	2.0	2.0	999	38974400	38976600	0.1030162127607472	0.4558823529411764	0.45588235294117646
chr19	38991000.0	38991400.0	chr19	38982601.0	38996601.0	14000.0	400.0	616.0	4.4	95.0%	0.0	194907.0	195006.0	4.0	6.0	70.0	2.0	2.0	1000	38990200	38992400	0.0011435334163916	0.6190954773869347	0.6190954773869347
chr19	39001000.0	39001400.0	chr19	38992601.0	39007001.0	14400.0	400.0	631.0	4.381944444444445	95.0%	0.0	194957.0	195056.0	4.0	6.0	72.0	2.0	2.0	1001	39000200	39002400	0.0772160013998314	0.6532091097308489	0.6532091097308489
chr19	39002600.0	39003000.0	chr19	38994201.0	39010001.0	15800.0	400.0	611.0	3.867088607594937	95.0%	0.0	194965.0	195064.0	4.0	6.0	79.0	2.0	2.0	1002	39001800	39004000	0.0002513359879215	0.6744186046511628	0.6744186046511628
chr19	39038200.0	39038600.0	chr19	39029801.0	39044001.0	14200.0	400.0	521.0	3.6690140845070425	95.0%	0.0	195143.0	195242.0	4.0	6.0	71.0	2.0	2.0	1003	39037400	39039600	0.6868037627359951	0.6087990487514863	0.6087990487514863
chr19	39070600.0	39071000.0	chr19	39062201.0	39073201.0	11000.0	400.0	765.0	6.954545454545454	95.0%	0.0	195305.0	195404.0	4.0	6.0	55.0	2.0	2.0	1004	39069800	39072000	6.380615950929689e-08	0.6545768566493955	0.6545768566493955
chr19	39073400.0	39073800.0	chr19	39065001.0	39076201.0	11200.0	400.0	528.0	4.714285714285714	95.0%	0.0	195319.0	195418.0	4.0	6.0	56.0	2.0	2.0	1005	39072600	39074800	0.0038164692467848	0.5945945945945946	0.5945945945945946
chr19	39076600.0	39077000.0	chr19	39068201.0	39078001.0	9800.0	400.0	715.0	7.295918367346939	95.0%	0.0	195335.0	195434.0	4.0	6.0	49.0	2.0	2.0	1006	39075800	39078000	1.5730969269602042e-14	0.6123348017621145	0.6123348017621145
chr19	39083800.0	39084200.0	chr19	39075401.0	39091201.0	15800.0	400.0	1078.0	6.822784810126582	95.0%	0.0	195371.0	195470.0	4.0	6.0	79.0	2.0	2.0	1007	39083000	39085200	1.2112054318903985e-17	0.6633906633906634	0.6633906633906634
chr19	39106800.0	39107200.0	chr19	39098401.0	39111601.0	13200.0	400.0	644.0	4.878787878787879	95.0%	0.0	195486.0	195585.0	4.0	6.0	66.0	2.0	2.0	1008	39106000	39108200	2.652176900553197e-06	0.6480162767039674	0.6480162767039674
chr19	39110000.0	39110400.0	chr19	39101601.0	39114201.0	12600.0	400.0	479.0	3.8015873015873014	95.0%	0.0	195502.0	195601.0	4.0	6.0	63.0	2.0	2.0	1009	39109200	39111400	0.0347426165706197	0.5388951521984217	0.5388951521984217
chr19	39112200.0	39112600.0	chr19	39103801.0	39120801.0	17000.0	400.0	864.0	5.08235294117647	95.0%	0.0	195513.0	195612.0	4.0	6.0	85.0	2.0	2.0	1010	39111400	39113600	4.9242396863965836e-08	0.62882096069869	0.62882096069869
chr19	39125400.0	39125800.0	chr19	39122401.0	39131601.0	9200.0	400.0	676.0	7.3478260869565215	95.0%	0.0	195579.0	195678.0	4.0	33.0	46.0	2.0	2.0	1011	39124600	39126800	0.1898510750947308	0.4322250639386189	0.4322250639386189
chr19	39126800.0	39127200.0	chr19	39118401.0	39132801.0	14400.0	400.0	705.0	4.895833333333333	95.0%	0.0	195586.0	195685.0	4.0	6.0	72.0	2.0	2.0	1012	39126000	39128200	0.8484874677763647	0.5818786367414797	0.5818786367414797
chr19	39135600.0	39136000.0	chr19	39127201.0	39140201.0	13000.0	400.0	739.0	5.684615384615385	95.0%	0.0	195630.0	195729.0	4.0	6.0	65.0	2.0	2.0	1013	39134800	39137000	0.0014781153765941	0.6457789382071366	0.6457789382071366
chr19	39142600.0	39143000.0	chr19	39134201.0	39144401.0	10200.0	400.0	628.0	6.1568627450980395	95.0%	0.0	195665.0	195764.0	4.0	6.0	51.0	2.0	2.0	1014	39141800	39144000	0.0001330875731699	0.5162116040955631	0.5162116040955631
chr19	39151200.0	39151600.0	chr19	39142801.0	39153601.0	10800.0	400.0	585.0	5.416666666666667	95.0%	0.0	195708.0	195807.0	4.0	6.0	54.0	2.0	2.0	1015	39150400	39152600	0.0282338981051639	0.5518867924528302	0.5518867924528302
chr19	39154400.0	39154800.0	chr19	39146001.0	39161401.0	15400.0	400.0	650.0	4.220779220779221	95.0%	0.0	195724.0	195823.0	4.0	6.0	77.0	2.0	2.0	1016	39153600	39155800	0.006164025523671	0.5862691960252936	0.5862691960252936
chr19	39185200.0	39185600.0	chr19	39176801.0	39187201.0	10400.0	400.0	689.0	6.625	95.0%	0.0	195878.0	195977.0	4.0	6.0	52.0	2.0	2.0	1017	39184400	39186600	2.5781196087478783e-06	0.6022727272727273	0.6022727272727273
chr19	39187200.0	39187600.0	chr19	39178801.0	39189001.0	10200.0	400.0	551.0	5.401960784313726	95.0%	0.0	195888.0	195987.0	4.0	6.0	51.0	2.0	2.0	1018	39186400	39188600	0.0101471921720476	0.4802158273381295	0.4802158273381295
chr19	39193400.0	39193800.0	chr19	39185001.0	39198801.0	13800.0	400.0	684.0	4.956521739130435	95.0%	0.0	195919.0	196018.0	4.0	6.0	69.0	2.0	2.0	1019	39192600	39194800	3.037773952891407e-05	0.6138613861386139	0.6138613861386139
chr19	39195600.0	39196000.0	chr19	39187201.0	39198601.0	11400.0	400.0	575.0	5.043859649122807	95.0%	0.0	195930.0	196029.0	4.0	6.0	57.0	2.0	2.0	1020	39194800	39197000	0.2784403408427826	0.6021052631578947	0.6021052631578947
chr19	39198800.0	39199200.0	chr19	39190401.0	39201401.0	11000.0	400.0	707.0	6.427272727272728	95.0%	0.0	195946.0	196045.0	4.0	6.0	55.0	2.0	2.0	1021	39198000	39200200	8.768844723862288e-05	0.6044905008635578	0.6044905008635578
chr19	39204200.0	39204600.0	chr19	39195801.0	39210601.0	14800.0	400.0	592.0	4.0	95.0%	0.0	195973.0	196072.0	4.0	6.0	74.0	2.0	2.0	1022	39203400	39205600	0.2183385841337025	0.602238046795524	0.602238046795524
chr19	39237600.0	39238000.0	chr19	39229201.0	39244001.0	14800.0	400.0	828.0	5.594594594594595	95.0%	0.0	196140.0	196239.0	4.0	6.0	74.0	2.0	2.0	1023	39236800	39239000	6.434887139994184e-25	0.6160714285714286	0.6160714285714286
chr19	39247000.0	39247400.0	chr19	39238601.0	39251401.0	12800.0	400.0	383.0	2.9921875	95.0%	0.0	196187.0	196286.0	4.0	6.0	64.0	2.0	1.0	1024	39246200	39248400	0.0164125854886498	0.5336134453781513	0.5336134453781513
chr19	39248600.0	39249000.0	chr19	39240201.0	39254801.0	14600.0	400.0	537.0	3.6780821917808217	95.0%	0.0	196195.0	196294.0	4.0	6.0	73.0	2.0	2.0	1025	39247800	39250000	0.1827419922020369	0.6150289017341041	0.6150289017341041
chr19	39252800.0	39253200.0	chr19	39244401.0	39254401.0	10000.0	400.0	374.0	3.74	95.0%	0.0	196216.0	196315.0	4.0	6.0	50.0	2.0	2.0	1026	39252000	39254200	0.1479630949303893	0.4630606860158311	0.4630606860158311
chr19	39255000.0	39255400.0	chr19	39246601.0	39256601.0	10000.0	400.0	462.0	4.62	95.0%	0.0	196227.0	196326.0	4.0	6.0	50.0	2.0	2.0	1027	39254200	39256400	4.284595923937592e-07	0.4847848898216159	0.48478488982161594
chr19	39256200.0	39256600.0	chr19	39247801.0	39258401.0	10600.0	400.0	468.0	4.415094339622642	95.0%	0.0	196233.0	196332.0	4.0	6.0	53.0	2.0	2.0	1028	39255400	39257600	0.012744170177715	0.57125	0.57125
chr19	39258600.0	39259000.0	chr19	39250201.0	39266401.0	16200.0	400.0	527.0	3.253086419753086	95.0%	0.0	196245.0	196344.0	4.0	6.0	81.0	2.0	2.0	1029	39257800	39260000	0.0043358555291268	0.6144859813084113	0.6144859813084113
chr19	39263800.0	39264200.0	chr19	39255401.0	39268601.0	13200.0	400.0	493.0	3.734848484848485	95.0%	0.0	196271.0	196370.0	4.0	6.0	66.0	2.0	2.0	1030	39263000	39265200	0.0089404500779891	0.6353092783505154	0.6353092783505154
chr19	39265400.0	39265800.0	chr19	39257001.0	39269801.0	12800.0	400.0	407.0	3.1796875	95.0%	0.0	196279.0	196378.0	4.0	6.0	64.0	2.0	2.0	1031	39264600	39266800	0.113492734002804	0.5897058823529412	0.5897058823529412
chr19	39269400.0	39269800.0	chr19	39267201.0	39272601.0	5400.0	400.0	401.0	7.425925925925926	95.0%	0.0	196299.0	196398.0	4.0	37.0	27.0	2.0	2.0	1032	39268600	39270800	0.2648076258957476	0.5308804204993429	0.5308804204993429
chr19	39297800.0	39298200.0	chr19	39289401.0	39300801.0	11400.0	400.0	552.0	4.842105263157895	95.0%	0.0	196441.0	196540.0	4.0	6.0	57.0	2.0	2.0	1033	39297000	39299200	6.102871069801356e-07	0.5828933474128828	0.5828933474128828
chr19	39301000.0	39301400.0	chr19	39292601.0	39306401.0	13800.0	400.0	571.0	4.13768115942029	95.0%	0.0	196457.0	196556.0	4.0	6.0	69.0	2.0	2.0	1034	39300200	39302400	0.0001224746738682	0.6585365853658537	0.6585365853658537
chr19	39310800.0	39311200.0	chr19	39305001.0	39311601.0	6600.0	400.0	396.0	6.0	95.0%	0.0	196506.0	196605.0	4.0	19.0	33.0	2.0	2.0	1035	39310000	39312200	7.86932207091392e-05	0.4204275534441805	0.42042755344418054
chr19	39315200.0	39315600.0	chr19	39314201.0	39317001.0	2800.0	400.0	310.0	11.071428571428571	95.0%	0.0	196528.0	196627.0	4.0	43.0	14.0	2.0	2.0	1036	39314400	39316600	0.5876734691837842	0.4155495978552279	0.4155495978552279
chr19	39318200.0	39318600.0	chr19	39309801.0	39319801.0	10000.0	400.0	462.0	4.62	95.0%	0.0	196543.0	196642.0	4.0	6.0	50.0	2.0	2.0	1037	39317400	39319600	7.416012609071346e-06	0.5579710144927537	0.5579710144927537
chr19	39320000.0	39320400.0	chr19	39311601.0	39319801.0	8200.0	400.0	261.0	3.182926829268293	95.0%	0.0	196552.0	196651.0	4.0	6.0	41.0	2.0	2.0	1038	39319200	39321400	3.317986420299758e-05	0.2197802197802197	0.21978021978021978
chr19	39328000.0	39328400.0	chr19	39319601.0	39335601.0	16000.0	400.0	561.0	3.50625	95.0%	0.0	196592.0	196691.0	4.0	6.0	80.0	2.0	2.0	1039	39327200	39329400	5.110651064067744e-05	0.5343511450381679	0.5343511450381679
chr19	39356600.0	39357000.0	chr19	39348201.0	39364601.0	16400.0	400.0	544.0	3.317073170731707	95.0%	0.0	196735.0	196834.0	4.0	6.0	82.0	2.0	2.0	1040	39355800	39358000	0.0456577245556569	0.6530612244897959	0.6530612244897959
chr19	39357600.0	39358000.0	chr19	39349201.0	39362201.0	13000.0	400.0	522.0	4.015384615384615	95.0%	0.0	196740.0	196839.0	4.0	6.0	65.0	2.0	2.0	1041	39356800	39359000	0.3461031335652651	0.6283292978208233	0.6283292978208233
chr19	39367600.0	39368000.0	chr19	39362601.0	39372801.0	10200.0	400.0	629.0	6.166666666666667	95.0%	0.0	196790.0	196889.0	4.0	23.0	51.0	2.0	2.0	1042	39366800	39369000	0.0228562061554282	0.6457260556127703	0.6457260556127703
chr19	39369600.0	39370000.0	chr19	39361201.0	39372201.0	11000.0	400.0	596.0	5.418181818181818	95.0%	0.0	196800.0	196899.0	4.0	6.0	55.0	2.0	2.0	1043	39368800	39371000	0.0134586132583449	0.5678537054860443	0.5678537054860443
chr19	39384200.0	39384600.0	chr19	39382001.0	39387201.0	5200.0	400.0	635.0	12.211538461538462	95.0%	0.0	196873.0	196972.0	4.0	37.0	26.0	2.0	3.0	1044	39383400	39385600	0.0049060423791745	0.5885078776645042	0.5885078776645042
chr19	39384800.0	39385200.0	chr19	39376401.0	39389801.0	13400.0	400.0	963.0	7.186567164179104	95.0%	0.0	196876.0	196975.0	4.0	6.0	67.0	2.0	3.0	1045	39384000	39386200	0.0001094863343916	0.7302431610942249	0.7302431610942249
chr19	39385800.0	39386200.0	chr19	39384401.0	39387401.0	3000.0	400.0	520.0	17.333333333333332	95.0%	0.0	196881.0	196980.0	4.0	41.0	15.0	2.0	3.0	1046	39385000	39387200	0.0344711822116545	0.4478798586572438	0.44787985865724383
chr19	39388600.0	39389000.0	chr19	39387001.0	39390601.0	3600.0	400.0	550.0	15.27777777777778	95.0%	0.0	196895.0	196994.0	4.0	40.0	18.0	2.0	3.0	1047	39387800	39390000	0.0034630674047242	0.5111524163568774	0.5111524163568774
chr19	39398200.0	39398600.0	chr19	39389801.0	39401401.0	11600.0	400.0	845.0	7.2844827586206895	95.0%	0.0	196943.0	197042.0	4.0	6.0	58.0	2.0	3.0	1048	39397400	39399600	0.0963426620637582	0.656055900621118	0.656055900621118
chr19	39416200.0	39416600.0	chr19	39413601.0	39417601.0	4000.0	400.0	636.0	15.9	95.0%	0.0	197033.0	197132.0	4.0	35.0	20.0	2.0	3.0	1049	39415400	39417600	0.0009747078395597	0.4963680387409201	0.4963680387409201
chr19	39417600.0	39418000.0	chr19	39413001.0	39418601.0	5600.0	400.0	642.0	11.464285714285714	95.0%	0.0	197040.0	197139.0	4.0	25.0	28.0	2.0	3.0	1050	39416800	39419000	0.0174964565871994	0.5175131348511384	0.5175131348511384
chr19	39420800.0	39421200.0	chr19	39412401.0	39425401.0	13000.0	400.0	948.0	7.292307692307692	95.0%	0.0	197056.0	197155.0	4.0	6.0	65.0	2.0	3.0	1051	39420000	39422200	0.0050894341250958	0.7226053639846743	0.7226053639846743
chr19	39441000.0	39441400.0	chr19	39435201.0	39442601.0	7400.0	400.0	554.0	7.486486486486487	95.0%	0.0	197157.0	197256.0	4.0	19.0	37.0	2.0	2.0	1052	39440200	39442400	0.5017755284028536	0.5456570155902004	0.5456570155902004
chr19	39457600.0	39458000.0	chr19	39449201.0	39460801.0	11600.0	400.0	625.0	5.387931034482759	95.0%	0.0	197240.0	197339.0	4.0	6.0	58.0	2.0	2.0	1053	39456800	39459000	0.0029536907362217	0.6364562118126272	0.6364562118126272
chr19	39469400.0	39469800.0	chr19	39467801.0	39471201.0	3400.0	400.0	517.0	15.205882352941176	95.0%	0.0	197299.0	197398.0	4.0	40.0	17.0	2.0	3.0	1054	39468600	39470800	0.0100047910809756	0.4739292364990689	0.47392923649906893
chr19	39474000.0	39474400.0	chr19	39465601.0	39479001.0	13400.0	400.0	716.0	5.343283582089552	95.0%	0.0	197322.0	197421.0	4.0	6.0	67.0	2.0	2.0	1055	39473200	39475400	2.911904268397264e-05	0.6519742883379247	0.6519742883379247
chr19	39480600.0	39481000.0	chr19	39472201.0	39485801.0	13600.0	400.0	898.0	6.602941176470588	95.0%	0.0	197355.0	197454.0	4.0	6.0	68.0	2.0	2.0	1056	39479800	39482000	1.3025721714278569e-06	0.6002673796791443	0.6002673796791443
chr19	39493200.0	39493600.0	chr19	39484801.0	39497001.0	12200.0	400.0	627.0	5.139344262295082	95.0%	0.0	197418.0	197517.0	4.0	6.0	61.0	2.0	2.0	1057	39492400	39494600	0.0258664280036355	0.692992213570634	0.692992213570634
chr19	39496400.0	39496800.0	chr19	39488001.0	39498201.0	10200.0	400.0	634.0	6.215686274509804	95.0%	0.0	197434.0	197533.0	4.0	6.0	51.0	2.0	2.0	1058	39495600	39497800	0.0034281309489385	0.5940499040307101	0.5940499040307101
chr19	39497800.0	39498200.0	chr19	39489401.0	39502201.0	12800.0	400.0	729.0	5.6953125	95.0%	0.0	197441.0	197540.0	4.0	6.0	64.0	2.0	2.0	1059	39497000	39499200	0.000422077275138	0.6838649155722326	0.6838649155722326
chr19	39498400.0	39498800.0	chr19	39490001.0	39502001.0	12000.0	400.0	638.0	5.316666666666666	95.0%	0.0	197444.0	197543.0	4.0	6.0	60.0	2.0	3.0	1060	39497600	39499800	0.0411882049202383	0.6755037115588547	0.6755037115588547
chr19	39502800.0	39503200.0	chr19	39494401.0	39509201.0	14800.0	400.0	630.0	4.256756756756757	95.0%	0.0	197466.0	197565.0	4.0	6.0	74.0	2.0	2.0	1061	39502000	39504200	0.4137651074268432	0.622398414271556	0.622398414271556
chr19	39504200.0	39504600.0	chr19	39502801.0	39510401.0	7600.0	400.0	636.0	8.368421052631579	95.0%	0.0	197473.0	197572.0	4.0	41.0	38.0	2.0	2.0	1062	39503400	39505600	0.0147290727739572	0.6253687315634219	0.6253687315634219
chr19	39520000.0	39520400.0	chr19	39511601.0	39528001.0	16400.0	400.0	523.0	3.1890243902439024	95.0%	0.0	197552.0	197651.0	4.0	6.0	82.0	2.0	2.0	1063	39519200	39521400	0.1541401487028158	0.6662420382165605	0.6662420382165605
chr19	39523200.0	39523600.0	chr19	39519401.0	39528601.0	9200.0	400.0	403.0	4.380434782608695	95.0%	0.0	197568.0	197667.0	4.0	29.0	46.0	2.0	2.0	1064	39522400	39524600	0.7707058050850791	0.6296875	0.6296875
chr19	39529000.0	39529400.0	chr19	39520601.0	39532401.0	11800.0	400.0	479.0	4.059322033898305	95.0%	0.0	197597.0	197696.0	4.0	6.0	59.0	2.0	2.0	1065	39528200	39530400	0.0111256000141516	0.6324900133155792	0.6324900133155792
chr19	39534400.0	39534800.0	chr19	39526001.0	39539201.0	13200.0	400.0	403.0	3.053030303030303	95.0%	0.0	197624.0	197723.0	4.0	6.0	66.0	2.0	2.0	1066	39533600	39535800	0.0399301882220426	0.5937961595273265	0.5937961595273265
chr19	39787600.0	39788000.0	chr19	39779201.0	39795201.0	16000.0	400.0	261.0	1.63125	95.0%	0.0	198890.0	198989.0	4.0	6.0	80.0	2.0	1.0	1067	39786800	39789000	0.659904231862183	0.5953488372093023	0.5953488372093023
chr19	39793000.0	39793400.0	chr19	39784601.0	39795001.0	10400.0	400.0	320.0	3.076923076923077	95.0%	0.0	198917.0	199016.0	4.0	6.0	52.0	2.0	1.0	1068	39792200	39794400	0.002396618344825	0.3657142857142857	0.3657142857142857
chr19	39806400.0	39806800.0	chr19	39802801.0	39809401.0	6600.0	400.0	409.0	6.196969696969697	95.0%	0.0	198984.0	199083.0	4.0	30.0	33.0	2.0	2.0	1069	39805600	39807800	6.395936146006413e-09	0.5861070911722142	0.5861070911722142
chr19	39813800.0	39814200.0	chr19	39805401.0	39818601.0	13200.0	400.0	387.0	2.9318181818181817	95.0%	0.0	199021.0	199120.0	4.0	6.0	66.0	2.0	2.0	1070	39813000	39815200	0.1059027497690181	0.6493955094991365	0.6493955094991365
chr19	39815800.0	39816200.0	chr19	39812401.0	39819601.0	7200.0	400.0	313.0	4.347222222222222	95.0%	0.0	199031.0	199130.0	4.0	31.0	36.0	2.0	2.0	1071	39815000	39817200	0.8355832808598115	0.582089552238806	0.582089552238806
chr19	39817800.0	39818200.0	chr19	39812201.0	39823001.0	10800.0	400.0	485.0	4.4907407407407405	95.0%	0.0	199041.0	199140.0	4.0	20.0	54.0	2.0	2.0	1072	39817000	39819200	0.0002765544230807	0.6186224489795918	0.6186224489795918
chr19	39830200.0	39830600.0	chr19	39821801.0	39832401.0	10600.0	400.0	509.0	4.80188679245283	95.0%	0.0	199103.0	199202.0	4.0	6.0	53.0	2.0	2.0	1073	39829400	39831600	0.0007890924154072	0.6092796092796092	0.6092796092796092
chr19	39836600.0	39837000.0	chr19	39828201.0	39840601.0	12400.0	400.0	456.0	3.6774193548387095	95.0%	0.0	199135.0	199234.0	4.0	6.0	62.0	2.0	2.0	1074	39835800	39838000	0.0349661093125508	0.6508620689655172	0.6508620689655172
chr19	39840200.0	39840600.0	chr19	39831801.0	39846001.0	14200.0	400.0	502.0	3.535211267605634	95.0%	0.0	199153.0	199252.0	4.0	6.0	71.0	2.0	2.0	1075	39839400	39841600	1.0293275661205181e-07	0.6477419354838709	0.6477419354838709
chr19	39846200.0	39846600.0	chr19	39837801.0	39851601.0	13800.0	400.0	1009.0	7.311594202898551	95.0%	0.0	199183.0	199282.0	4.0	6.0	69.0	2.0	2.0	1076	39845400	39847600	1.2569528900439426e-41	0.6246898263027295	0.6246898263027295
chr19	39852400.0	39852800.0	chr19	39844001.0	39857801.0	13800.0	400.0	511.0	3.7028985507246377	95.0%	0.0	199214.0	199313.0	4.0	6.0	69.0	2.0	2.0	1077	39851600	39853800	0.0149197044672485	0.7004160887656034	0.7004160887656034
chr19	39866800.0	39867200.0	chr19	39858401.0	39873001.0	14600.0	400.0	613.0	4.198630136986301	95.0%	0.0	199286.0	199385.0	4.0	6.0	73.0	2.0	2.0	1078	39866000	39868200	2.725502917653547e-07	0.6489925768822906	0.6489925768822906
chr19	39874000.0	39874400.0	chr19	39865601.0	39878001.0	12400.0	400.0	552.0	4.451612903225806	95.0%	0.0	199322.0	199421.0	4.0	6.0	62.0	2.0	2.0	1079	39873200	39875400	0.0011909197496561	0.6735941320293398	0.6735941320293398
chr19	39877400.0	39877600.0	chr19	39874401.0	39878401.0	4000.0	200.0	185.0	9.25	95.0%	0.0	199339.0	199438.0	4.0	33.0	20.0	1.0	2.0	1080	39876600	39878800	0.5568764746431062	0.4285714285714285	0.42857142857142855
chr19	39881400.0	39881400.0	chr19	39873001.0	39881401.0	8400.0	0.0	0.0		95.0%	0.0	199359.0	199458.0	4.0	6.0	42.0	0.0	1.0	1081	39880600	39882800			
chr19	39884600.0	39884800.0	chr19	39876201.0	39884601.0	8400.0	200.0	86.0	2.047619047619047	95.0%	0.0	199375.0	199474.0	4.0	6.0	42.0	1.0	1.0	1082	39883800	39886000	0.9988138287058648		
chr19	39885800.0	39886000.0	chr19	39877401.0	39884601.0	7200.0	200.0	42.0	1.1666666666666667	95.0%	0.0	199381.0	199480.0	4.0	6.0	36.0	1.0	1.0	1083	39885000	39887200	0.9616260111968488	0.0396039603960396	0.039603960396039604
chr19	39891200.0	39891600.0	chr19	39882801.0	39892801.0	10000.0	400.0	664.0	6.64	95.0%	0.0	199408.0	199507.0	4.0	6.0	50.0	2.0	2.0	1085	39890400	39892600	9.916555385903183e-24	0.5676937441643324	0.5676937441643324
chr19	39893400.0	39893600.0	chr19	39885001.0	39891601.0	6600.0	200.0	279.0	8.454545454545455	95.0%	0.0	199419.0	199518.0	4.0	6.0	33.0	1.0	2.0	1086	39892600	39894800	0.7370663630128415	0.0552147239263803	0.05521472392638037
chr19	39901800.0	39901800.0	chr19	39898001.0	39898001.0	0.0	0.0	0.0		95.0%	0.0	199461.0	199560.0	4.0	27.0	0.0	0.0	1.0	1088	39901000	39903200			
chr19	39913600.0	39914000.0	chr19	39905201.0	39917001.0	11800.0	400.0	521.0	4.415254237288136	95.0%	0.0	199520.0	199619.0	4.0	6.0	59.0	2.0	2.0	1089	39912800	39915000	0.0024039578255028	0.6012195121951219	0.6012195121951219
chr19	39924200.0	39924600.0	chr19	39915801.0	39928401.0	12600.0	400.0	444.0	3.5238095238095237	95.0%	0.0	199573.0	199672.0	4.0	6.0	63.0	2.0	2.0	1090	39923400	39925600	0.0280517378887396	0.6230440967283073	0.6230440967283073
chr19	39951000.0	39951400.0	chr19	39942601.0	39955201.0	12600.0	400.0	290.0	2.3015873015873014	95.0%	0.0	199707.0	199806.0	4.0	6.0	63.0	2.0	1.0	1091	39950200	39952400	0.0069465801924384	0.5544747081712063	0.5544747081712063
